timestamp,open,high,low,close,volume,symbol
1507680000000,300.88,305.5,298.02,304.01,1125331.5033572,ETHUSDT
1507766400000,304.01,310.0,302.71,303.99,2397065.1633671,ETHUSDT
1507852800000,303.52,353.96,297.0,337.96,5832987.2559101,ETHUSDT
1507939200000,337.96,349.8,335.0,342.0,2655702.1145455,ETHUSDT
1508025600000,342.0,348.0,316.17,337.96,3326752.5971166,ETHUSDT
1508112000000,337.5,354.0,332.78,335.19,2956522.0417874,ETHUSDT
1508198400000,335.18,336.58,312.65,315.19,2638150.8892904,ETHUSDT
1508284800000,315.19,318.0,284.68,309.7,3915770.1544675,ETHUSDT
1508371200000,311.52,315.0,300.0,308.66,2675399.8602425,ETHUSDT
1508457600000,308.66,311.18,302.0,304.51,2667391.8997551,ETHUSDT
1508544000000,304.51,305.34,290.0,298.94,2558677.4115428,ETHUSDT
1508630400000,298.99,306.99,290.0,293.79,2120546.5470225,ETHUSDT
1508716800000,293.78,294.6,272.2,281.09,2743010.9877028,ETHUSDT
1508803200000,282.27,310.0,275.5,297.38,4253110.3195806,ETHUSDT
1508889600000,295.43,300.0,281.0,294.49,2840747.3846263,ETHUSDT
1508976000000,294.1,299.76,291.03,294.71,2306446.3337328,ETHUSDT
1509062400000,294.72,298.1,292.03,296.33,1852704.4161056,ETHUSDT
1509148800000,296.14,297.0,290.1,291.87,1715796.7941936,ETHUSDT
1509235200000,291.86,309.4,291.86,305.0,2716332.8153886,ETHUSDT
1509321600000,305.0,316.0,302.1,307.25,2751568.6365363,ETHUSDT
1509408000000,305.95,309.99,304.01,304.9,2347542.8648317,ETHUSDT
1509494400000,304.89,305.9,286.34,287.01,2948801.7063006,ETHUSDT
1509580800000,287.3,293.0,274.73,283.12,3810829.6596733,ETHUSDT
1509667200000,283.12,307.0,282.0,304.08,2400297.6347816,ETHUSDT
1509753600000,304.09,304.99,292.11,298.04,2333944.7608054,ETHUSDT
1509840000000,298.1,302.14,293.13,295.53,1974433.013513,ETHUSDT
1509926400000,295.19,305.58,290.11,297.97,2233482.6122626,ETHUSDT
1510012800000,297.25,303.52,287.0,291.78,2765345.5827772,ETHUSDT
1510099200000,291.31,320.0,290.02,303.02,4839176.806813,ETHUSDT
1510185600000,303.6,329.0,299.5,317.87,3527294.7503346,ETHUSDT
1510272000000,318.5,322.65,285.82,293.5,4762536.5850516,ETHUSDT
1510358400000,293.52,318.0,291.91,310.02,3282643.0277861,ETHUSDT
1510444800000,310.87,316.99,281.01,305.24,6345603.7706789,ETHUSDT
1510531200000,304.0,318.88,303.7,312.99,4852265.3955649,ETHUSDT
1510617600000,313.0,337.54,312.94,335.61,5756893.4527936,ETHUSDT
1510704000000,335.6,339.0,324.0,331.33,5178507.4572747,ETHUSDT
1510790400000,330.98,334.75,321.41,331.49,4638262.2625835,ETHUSDT
1510876800000,331.49,334.6,323.84,331.23,5954175.9400211,ETHUSDT
1510963200000,331.2,349.9,326.01,346.66,4780354.335408,ETHUSDT
1511049600000,346.66,373.56,343.07,354.15,6895884.0624029,ETHUSDT
1511136000000,355.15,372.5,353.9,367.42,6600961.958264,ETHUSDT
1511222400000,367.42,375.5,350.02,362.12,9556690.2312402,ETHUSDT
1511308800000,362.12,384.84,359.0,380.65,6654403.0898495,ETHUSDT
1511395200000,380.63,425.0,370.02,405.0,10084943.0895568,ETHUSDT
1511481600000,405.03,475.0,392.8,469.0,13089282.2114721,ETHUSDT
1511568000000,467.57,484.47,450.0,461.82,9958206.2564553,ETHUSDT
1511654400000,461.0,465.0,436.14,462.84,9854650.9432016,ETHUSDT
1511740800000,462.84,486.94,453.0,472.31,11199192.4016095,ETHUSDT
1511827200000,472.32,477.5,453.5,466.17,11224970.9334287,ETHUSDT
1511913600000,466.17,515.0,385.0,421.7,23657537.251193,ETHUSDT
1512000000000,421.92,460.0,387.01,427.43,19125706.0007665,ETHUSDT
1512086400000,428.05,465.97,413.74,457.51,14471054.869735,ETHUSDT
1512172800000,457.53,471.91,445.0,457.63,11883272.7996642,ETHUSDT
1512259200000,457.31,485.9,440.11,460.3,11436416.9241977,ETHUSDT
1512345600000,460.3,470.98,445.0,466.67,10662508.8497644,ETHUSDT
1512432000000,466.66,468.67,445.21,452.26,11663673.2864895,ETHUSDT
1512518400000,452.26,455.1,400.0,411.01,16767914.2566097,ETHUSDT
1512604800000,413.5,427.61,375.01,406.33,16842079.0919012,ETHUSDT
1512691200000,406.52,456.78,390.0,442.56,17430991.9590521,ETHUSDT
1512777600000,442.56,488.0,426.4,460.0,19341744.4130386,ETHUSDT
1512864000000,460.0,460.05,403.2,427.35,15125760.6157025,ETHUSDT
1512950400000,427.35,512.0,427.35,508.7,13776239.5826501,ETHUSDT
1513036800000,508.44,639.27,494.89,620.0,33241867.0335295,ETHUSDT
1513123200000,622.0,705.69,539.93,683.99,36344921.4647994,ETHUSDT
1513209600000,683.98,747.6,630.5,679.76,41882857.095261,ETHUSDT
1513296000000,679.76,689.0,594.6,674.95,25891535.6969439,ETHUSDT
1513382400000,673.75,712.0,669.22,682.81,18466770.7325109,ETHUSDT
1513468800000,681.8,728.0,680.33,707.64,22242667.2153362,ETHUSDT
1513555200000,707.62,798.88,638.0,784.0,32799947.5744694,ETHUSDT
1513641600000,784.0,864.9,729.01,798.0,55123972.0160901,ETHUSDT
1513728000000,798.0,828.0,661.0,790.21,55604509.7531012,ETHUSDT
1513814400000,794.62,845.99,705.98,782.41,62052521.6509025,ETHUSDT
1513900800000,784.0,796.0,504.99,635.97,98661808.4822484,ETHUSDT
1513987200000,635.15,714.99,627.97,640.34,53738833.8806143,ETHUSDT
1514073600000,640.33,667.64,563.49,658.0,59101715.1506293,ETHUSDT
1514160000000,659.4,744.0,599.99,714.95,55108579.6840084,ETHUSDT
1514246400000,713.12,750.0,712.56,750.0,44216631.9019637,ETHUSDT
1514332800000,750.0,766.05,693.18,739.89,38102246.9866603,ETHUSDT
1514419200000,739.89,744.93,645.88,707.89,50030889.1110455,ETHUSDT
1514505600000,709.5,757.87,703.0,733.99,46838775.8175808,ETHUSDT
1514592000000,732.9,735.0,635.82,681.06,61752153.6610781,ETHUSDT
1514678400000,680.01,740.0,672.86,733.98,44570894.7990617,ETHUSDT
1514764800000,733.01,763.55,716.8,754.99,40049370.5949261,ETHUSDT
1514851200000,754.99,899.5,749.06,855.28,95749946.0604656,ETHUSDT
1514937600000,855.13,950.01,810.0,934.03,78173093.7121992,ETHUSDT
1515024000000,934.03,1009.72,890.01,940.0,97740086.5903057,ETHUSDT
1515110400000,940.0,1045.0,930.0,959.3,95739901.4760194,ETHUSDT
1515196800000,958.0,1017.56,950.0,1004.11,71196052.3406679,ETHUSDT
1515283200000,1003.71,1125.0,999.9,1123.09,70126945.1735654,ETHUSDT
1515369600000,1123.09,1239.18,910.0,1133.18,176599793.2112688,ETHUSDT
1515456000000,1133.18,1326.5,1104.85,1291.0,143246762.0845697,ETHUSDT
1515542400000,1291.0,1440.0,1201.1,1247.0,210902815.468832,ETHUSDT
1515628800000,1249.03,1332.49,1021.0,1138.93,230792205.8753742,ETHUSDT
1515715200000,1136.45,1288.5,1069.01,1253.87,113367281.7651159,ETHUSDT
1515801600000,1253.87,1427.01,1252.0,1388.02,101824625.2584041,ETHUSDT
1515888000000,1388.1,1391.89,1220.89,1347.0,128517479.7160451,ETHUSDT
1515974400000,1347.99,1383.13,1258.12,1271.0,90732886.2410553,ETHUSDT
1516060800000,1268.67,1275.01,780.0,1000.0,355819297.4570526,ETHUSDT
1516147200000,999.99,1075.51,755.0,1000.0,398063123.6629532,ETHUSDT
1516233600000,1000.0,1075.2,924.21,994.0,296964713.70633006,ETHUSDT
1516320000000,993.3,1079.0,941.0,1032.5,171217738.3162249,ETHUSDT
1516406400000,1032.5,1165.4,1031.0,1152.75,137333158.1283754,ETHUSDT
1516492800000,1150.37,1152.69,998.0,1049.0,186353755.5731615,ETHUSDT
1516579200000,1049.0,1090.15,908.0,993.0,185276703.3811457,ETHUSDT
1516665600000,993.0,1030.0,909.0,980.0,156053774.3099319,ETHUSDT
1516752000000,981.2,1074.0,953.09,1061.0,135793371.3035906,ETHUSDT
1516838400000,1060.34,1115.0,1030.26,1056.52,127855243.1699191,ETHUSDT
1516924800000,1055.29,1082.0,986.0,1051.03,150237011.3005197,ETHUSDT
1517011200000,1051.03,1127.99,1032.2,1118.99,105043056.376824,ETHUSDT
1517097600000,1118.99,1277.0,1112.0,1251.96,173283524.8751675,ETHUSDT
1517184000000,1251.96,1258.89,1161.65,1177.01,126282956.2386049,ETHUSDT
1517270400000,1177.01,1186.85,1051.0,1085.5,173857602.7647266,ETHUSDT
1517356800000,1084.63,1135.0,1029.0,1124.81,109226169.403087,ETHUSDT
1517443200000,1125.96,1164.99,981.0,1041.94,220810878.73135087,ETHUSDT
1517529600000,1041.89,1047.2,783.67,922.3,348077470.8172215,ETHUSDT
1517616000000,923.67,998.0,851.0,971.0,150132852.1698307,ETHUSDT
1517702400000,971.0,975.0,789.0,823.56,163419119.0113931,ETHUSDT
1517788800000,821.6,862.47,634.94,697.92,270801309.654192,ETHUSDT
1517875200000,697.93,798.0,570.1,779.25,435291131.0454776,ETHUSDT
1517961600000,779.99,849.0,714.18,754.0,282259408.6878273,ETHUSDT
1518048000000,753.19,786.93,751.0,781.66,8110366.5479331,ETHUSDT
1518134400000,781.66,882.2,781.66,877.0,81316368.0204354,ETHUSDT
1518220800000,876.3,911.2,800.0,851.15,184921264.97540712,ETHUSDT
1518307200000,851.15,857.0,768.28,808.99,154647315.018998,ETHUSDT
1518393600000,808.58,877.56,807.46,866.66,122610007.8569921,ETHUSDT
1518480000000,866.39,871.0,820.0,841.57,92966057.3765568,ETHUSDT
1518566400000,841.57,924.99,841.3,919.09,133514830.8970484,ETHUSDT
1518652800000,919.09,946.66,895.59,924.55,143817533.1415603,ETHUSDT
1518739200000,924.55,948.48,901.36,938.67,107292023.6432389,ETHUSDT
1518825600000,938.6,974.0,933.48,969.99,105637458.5323033,ETHUSDT
1518912000000,969.99,978.5,897.0,911.0,149501060.8539962,ETHUSDT
1518998400000,911.0,956.22,906.04,938.11,75083849.3754466,ETHUSDT
1519084800000,939.17,961.0,873.0,882.99,111258169.9826999,ETHUSDT
1519171200000,882.99,908.88,812.87,835.89,151739402.984687,ETHUSDT
1519257600000,836.35,871.96,786.6,801.49,112939926.7169096,ETHUSDT
1519344000000,801.47,885.0,785.99,851.6,130147658.0064479,ETHUSDT
1519430400000,851.59,875.0,805.0,833.94,75082869.2722153,ETHUSDT
1519516800000,833.92,849.5,813.18,841.19,49520472.1940726,ETHUSDT
1519603200000,841.46,882.0,833.0,867.98,64498089.203572,ETHUSDT
1519689600000,867.98,897.49,860.69,870.11,55793476.980172,ETHUSDT
1519776000000,871.84,891.0,850.3,853.5,46744924.419776,ETHUSDT
1519862400000,853.5,879.96,848.65,870.63,37976139.7517369,ETHUSDT
1519948800000,870.63,876.22,850.0,856.28,34068626.3832595,ETHUSDT
1520035200000,856.27,870.78,852.3,856.02,29487108.37488,ETHUSDT
1520121600000,856.51,868.0,836.24,866.66,25364732.8643644,ETHUSDT
1520208000000,866.61,871.75,847.2,849.84,26391332.1546758,ETHUSDT
1520294400000,849.81,853.18,803.01,813.11,40340972.8329127,ETHUSDT
1520380800000,813.31,826.2,718.4,749.9,83030975.9043689,ETHUSDT
1520467200000,749.02,772.07,684.0,695.46,55751521.7845615,ETHUSDT
1520553600000,695.48,727.92,640.0,723.71,79262060.7540076,ETHUSDT
1520640000000,723.65,745.0,673.06,680.58,45345997.5042329,ETHUSDT
1520726400000,680.58,735.0,659.15,720.85,51773437.8671232,ETHUSDT
1520812800000,721.0,740.5,676.31,697.11,48042091.346384,ETHUSDT
1520899200000,696.52,713.76,680.0,689.94,38651705.8540196,ETHUSDT
1520985600000,690.16,703.54,585.0,610.1,57785217.4853055,ETHUSDT
1521072000000,610.1,621.12,570.0,608.83,56487242.0087846,ETHUSDT
1521158400000,608.83,625.3,584.15,599.05,39356556.4721097,ETHUSDT
1521244800000,599.03,609.26,544.0,546.95,39167671.2478979,ETHUSDT
1521331200000,547.98,560.0,450.0,537.0,125170992.0632535,ETHUSDT
1521417600000,537.39,560.0,515.8,556.88,99812549.6389014,ETHUSDT
1521504000000,556.88,567.87,515.0,557.0,73696454.5594795,ETHUSDT
1521590400000,557.0,590.52,545.11,559.17,66572210.6709511,ETHUSDT
1521676800000,559.15,578.6,516.0,539.92,60459505.6065908,ETHUSDT
1521763200000,539.78,544.72,506.71,543.03,55542669.0430983,ETHUSDT
1521849600000,543.2,545.99,518.63,520.22,46963103.4507316,ETHUSDT
1521936000000,521.17,536.0,512.0,523.74,37482165.1820822,ETHUSDT
1522022400000,523.95,527.67,465.56,485.0,74104022.1300024,ETHUSDT
1522108800000,485.0,491.55,446.0,448.5,63816245.4274086,ETHUSDT
1522195200000,448.5,466.0,440.14,446.67,40547475.9536683,ETHUSDT
1522281600000,446.07,449.43,380.0,384.0,91719449.9304218,ETHUSDT
1522368000000,383.87,412.04,366.0,392.43,112316125.3267166,ETHUSDT
1522454400000,392.4,419.4,388.52,393.92,67461541.5886628,ETHUSDT
1522540800000,393.93,399.91,356.9,378.58,56620178.3543407,ETHUSDT
1522627200000,378.58,394.87,375.0,385.05,43596858.5024712,ETHUSDT
1522713600000,385.0,419.08,380.13,415.01,55385110.1548381,ETHUSDT
1522800000000,415.0,416.5,370.0,378.16,54594624.7569424,ETHUSDT
1522886400000,378.15,387.03,365.61,381.22,45411126.8956174,ETHUSDT
1522972800000,381.56,385.91,362.54,368.89,27645272.516507,ETHUSDT
1523059200000,368.89,394.75,368.28,384.51,27442723.6552181,ETHUSDT
1523145600000,384.51,404.05,384.0,400.4,22720923.5470005,ETHUSDT
1523232000000,400.4,431.99,387.1,399.44,61605245.8672748,ETHUSDT
1523318400000,399.25,418.68,391.4,416.07,32805764.1019723,ETHUSDT
1523404800000,415.53,433.54,410.38,429.52,36371404.2251047,ETHUSDT
1523491200000,429.9,499.0,412.88,495.67,113968625.2863396,ETHUSDT
1523577600000,494.3,530.0,480.22,495.11,127274585.0424597,ETHUSDT
1523664000000,494.69,515.0,485.58,502.68,60727364.2740579,ETHUSDT
1523750400000,502.68,535.0,502.51,533.88,56506254.9725316,ETHUSDT
1523836800000,533.88,538.0,497.31,511.46,66652300.8067962,ETHUSDT
1523923200000,512.09,521.2,500.02,502.56,49273622.8530706,ETHUSDT
1524009600000,502.56,526.99,501.12,526.09,37673780.8368876,ETHUSDT
1524096000000,526.49,571.61,521.03,568.14,61044208.3175114,ETHUSDT
1524182400000,568.14,622.17,556.5,617.09,93907683.4773283,ETHUSDT
1524268800000,616.8,624.5,570.23,604.87,95664939.9408183,ETHUSDT
1524355200000,604.87,643.49,589.0,620.92,74788729.8493192,ETHUSDT
1524441600000,620.67,649.11,618.02,645.09,49473079.4449478,ETHUSDT
1524528000000,644.58,712.99,643.76,701.58,118180314.7165787,ETHUSDT
1524614400000,701.16,703.3,593.83,618.0,218497368.193498,ETHUSDT
1524700800000,617.73,666.19,600.0,661.51,98084636.5776993,ETHUSDT
1524787200000,661.51,686.82,635.73,643.46,89621495.4179006,ETHUSDT
1524873600000,643.41,694.9,638.76,682.86,76596615.4329475,ETHUSDT
1524960000000,683.5,700.49,665.28,690.85,75235079.3018448,ETHUSDT
1525046400000,690.85,695.3,662.2,670.78,76654028.9797539,ETHUSDT
1525132800000,670.78,675.6,627.58,672.0,87065924.8511483,ETHUSDT
1525219200000,671.99,691.99,663.0,688.56,58547697.5057035,ETHUSDT
1525305600000,688.55,792.08,685.39,779.0,169982888.3383364,ETHUSDT
1525392000000,779.0,810.0,756.91,785.99,141283262.9241322,ETHUSDT
1525478400000,785.8,832.66,781.56,819.5,104594301.6093639,ETHUSDT
1525564800000,819.5,839.99,752.49,794.3,132187629.450689,ETHUSDT
1525651200000,794.3,799.14,701.0,752.49,210066185.28612953,ETHUSDT
1525737600000,753.0,777.0,720.02,748.99,101156197.2573318,ETHUSDT
1525824000000,748.99,760.74,710.26,751.75,82933836.454514,ETHUSDT
1525910400000,752.4,769.88,720.0,722.52,76658823.4630308,ETHUSDT
1525996800000,722.52,737.23,663.0,676.96,150336847.8280685,ETHUSDT
1526083200000,676.96,690.2,633.2,684.11,111101666.3239263,ETHUSDT
1526169600000,684.56,742.0,666.31,729.08,96516164.9841859,ETHUSDT
1526256000000,729.08,743.9,686.0,727.49,131397089.1149141,ETHUSDT
1526342400000,727.49,740.0,695.0,704.91,91869541.8424722,ETHUSDT
1526428800000,704.91,712.84,673.52,706.29,82315246.5132033,ETHUSDT
1526515200000,706.8,719.25,662.0,667.62,74320001.2537688,ETHUSDT
1526601600000,667.62,694.9,656.0,692.6,72118376.5238014,ETHUSDT
1526688000000,693.26,717.8,682.31,697.0,62026599.8097705,ETHUSDT
1526774400000,697.0,729.88,688.4,716.16,61227466.2924883,ETHUSDT
1526860800000,716.16,720.46,688.0,696.7,67799023.5499843,ETHUSDT
1526947200000,697.1,699.6,637.32,640.99,72112726.836348,ETHUSDT
1527033600000,640.86,669.0,560.0,577.19,155638543.7608657,ETHUSDT
1527120000000,577.19,612.1,550.0,602.18,114324332.2609641,ETHUSDT
1527206400000,602.08,617.46,568.7,585.55,70118224.9343135,ETHUSDT
1527292800000,585.56,607.62,578.32,586.0,46205282.6853549,ETHUSDT
1527379200000,586.03,592.0,557.43,570.4,55737244.5191023,ETHUSDT
1527465600000,570.81,576.2,506.11,511.5,81950608.3901462,ETHUSDT
1527552000000,511.5,573.43,510.0,567.36,103113233.70003,ETHUSDT
1527638400000,567.09,585.83,541.2,557.19,68698935.1823503,ETHUSDT
1527724800000,557.87,586.73,552.98,577.81,57312700.8700542,ETHUSDT
1527811200000,577.81,590.26,564.93,579.0,48334174.7645864,ETHUSDT
1527897600000,579.0,599.17,572.9,590.85,47346968.1318188,ETHUSDT
1527984000000,590.85,628.81,590.1,619.66,51660963.9070336,ETHUSDT
1528070400000,619.66,625.47,580.15,591.02,57791317.7268969,ETHUSDT
1528156800000,591.02,614.0,570.36,609.05,52918830.2092289,ETHUSDT
1528243200000,609.29,613.35,593.4,607.4,42406036.3359788,ETHUSDT
1528329600000,606.68,618.0,598.24,605.16,36622061.3957984,ETHUSDT
1528416000000,605.2,608.45,593.33,598.68,29570758.3831474,ETHUSDT
1528502400000,599.29,608.97,591.0,592.87,23425391.9800099,ETHUSDT
1528588800000,592.44,592.87,501.13,524.11,103749727.2406178,ETHUSDT
1528675200000,524.64,535.51,508.66,531.69,76462994.8697018,ETHUSDT
1528761600000,531.08,538.88,482.0,493.0,81341580.8232696,ETHUSDT
1528848000000,493.0,501.97,449.06,475.47,86416386.6308936,ETHUSDT
1528934400000,475.47,529.0,460.0,519.29,102374389.9984429,ETHUSDT
1529020800000,519.3,521.0,481.62,487.48,80145974.8516328,ETHUSDT
1529107200000,487.47,503.28,483.72,496.74,64919187.0546742,ETHUSDT
1529193600000,496.45,507.6,492.7,497.14,58745118.7144018,ETHUSDT
1529280000000,497.15,524.48,487.27,517.95,72402471.3508738,ETHUSDT
1529366400000,517.77,548.2,510.01,537.97,78382588.5359899,ETHUSDT
1529452800000,537.68,542.02,515.08,536.49,65285793.6546276,ETHUSDT
1529539200000,536.34,544.98,521.11,526.18,42586318.499719,ETHUSDT
1529625600000,526.32,526.44,450.0,462.09,102306774.8175146,ETHUSDT
1529712000000,462.4,481.0,455.0,473.41,44316379.4652718,ETHUSDT
1529798400000,473.4,475.81,419.53,454.41,88505534.6557815,ETHUSDT
1529884800000,454.29,474.47,444.37,458.7,56436062.4475766,ETHUSDT
1529971200000,459.04,460.81,429.0,429.34,37307967.112198,ETHUSDT
1530057600000,429.81,445.95,420.19,441.64,42947280.7164346,ETHUSDT
1530144000000,441.36,443.96,416.45,420.22,48557224.7656124,ETHUSDT
1530230400000,420.48,442.0,404.48,434.77,66573394.2822851,ETHUSDT
1530316800000,434.77,463.15,434.51,454.09,70748384.8544428,ETHUSDT
1530403200000,454.2,457.77,443.73,452.1,50173671.4201597,ETHUSDT
1530489600000,452.14,481.83,444.16,476.25,84408714.7116776,ETHUSDT
1530576000000,476.32,486.98,457.0,461.82,88130206.0472561,ETHUSDT
1530662400000,461.78,482.7,458.02,467.38,48042056.081608,ETHUSDT
1530748800000,467.19,480.0,458.8,467.87,59119270.51983,ETHUSDT
1530835200000,467.79,476.0,451.29,470.47,46633547.1690795,ETHUSDT
1530921600000,470.48,487.99,461.5,485.57,39311721.8603625,ETHUSDT
1531008000000,485.57,495.98,482.05,486.77,70523945.9889119,ETHUSDT
1531094400000,486.55,488.98,468.2,471.71,42954426.8383044,ETHUSDT
1531180800000,471.73,473.23,427.69,432.48,77742521.1309495,ETHUSDT
1531267200000,432.55,452.69,424.2,444.99,69570597.6650943,ETHUSDT
1531353600000,444.99,445.36,416.94,431.14,78631113.0291977,ETHUSDT
1531440000000,431.14,442.47,424.62,432.46,65466673.8049196,ETHUSDT
1531526400000,432.43,440.0,428.26,433.19,53029892.4031811,ETHUSDT
1531612800000,433.2,455.0,430.52,449.78,62248916.0599489,ETHUSDT
1531699200000,449.79,480.57,444.03,478.49,80398354.4633206,ETHUSDT
1531785600000,478.49,512.0,465.29,498.76,104290230.1617882,ETHUSDT
1531872000000,498.89,515.47,468.01,479.41,116671540.5152884,ETHUSDT
1531958400000,479.4,484.15,462.57,468.57,81153216.4910145,ETHUSDT
1532044800000,468.7,471.02,440.0,449.04,73878492.4425278,ETHUSDT
1532131200000,449.04,468.97,441.18,460.23,34051603.360423,ETHUSDT
1532217600000,460.23,472.2,454.19,457.47,28129475.2138308,ETHUSDT
1532304000000,457.47,469.82,447.11,450.05,49054903.2813891,ETHUSDT
1532390400000,450.05,484.27,448.47,479.28,74269738.417834,ETHUSDT
1532476800000,479.24,485.77,464.0,472.1,80868121.1125076,ETHUSDT
1532563200000,472.11,485.0,460.0,462.64,82819272.573007,ETHUSDT
1532649600000,462.17,474.0,455.84,470.09,92234746.4567679,ETHUSDT
1532736000000,470.09,472.0,460.82,469.29,73310723.7766784,ETHUSDT
1532822400000,468.44,472.0,461.6,466.4,64627164.9226595,ETHUSDT
1532908800000,466.4,469.79,446.1,456.23,82428123.8069293,ETHUSDT
1532995200000,456.19,457.3,427.0,432.22,94399725.7513435,ETHUSDT
1533081600000,432.2,434.99,406.55,420.41,88066594.0085525,ETHUSDT
1533168000000,420.37,425.52,407.43,410.62,74102793.6254267,ETHUSDT
1533254400000,410.62,420.01,396.61,417.52,82442762.712497,ETHUSDT
1533340800000,417.58,419.53,401.86,407.21,73796154.8038684,ETHUSDT
1533427200000,407.21,413.24,400.16,408.79,64593904.8362998,ETHUSDT
1533513600000,408.77,413.28,397.08,405.28,67757484.9446498,ETHUSDT
1533600000000,405.19,412.76,369.19,378.21,83083795.0458217,ETHUSDT
1533686400000,378.2,380.42,347.25,355.48,100391980.194899,ETHUSDT
1533772800000,355.48,369.9,350.51,363.3,88131409.5395446,ETHUSDT
1533859200000,363.21,365.87,325.95,331.81,93178451.140294,ETHUSDT
1533945600000,331.88,332.98,304.45,317.69,106734997.232087,ETHUSDT
1534032000000,317.49,327.13,313.42,317.89,43466733.7459554,ETHUSDT
1534118400000,317.96,321.99,280.68,283.81,94158006.4889456,ETHUSDT
1534204800000,283.81,283.81,250.0,278.41,127753385.0091796,ETHUSDT
1534291200000,278.47,304.45,276.3,281.12,126037140.7260448,ETHUSDT
1534377600000,281.46,298.6,277.55,287.17,67837020.5066396,ETHUSDT
1534464000000,286.84,318.0,285.0,317.51,103050444.6195969,ETHUSDT
