timestamp,open,high,low,close,volume,symbol
1599955200000,3.3386,3.47,2.9838,3.2603,6528375.660923,SOLUSDT
1600041600000,3.2656,3.5393,3.0752,3.2641,11170955.417119,SOLUSDT
1600128000000,3.264,3.3249,2.8955,2.9295,5332430.834567,SOLUSDT
1600214400000,2.9288,2.9293,2.4282,2.5327,12739762.363066,SOLUSDT
1600300800000,2.5376,2.9389,2.36,2.8829,12078123.514301,SOLUSDT
1600387200000,2.883,3.16,2.726,3.1144,12294993.323244,SOLUSDT
1600473600000,3.1084,3.2545,2.9564,3.031,4884899.265676,SOLUSDT
1600560000000,3.0216,3.0319,2.7,2.8628,4183733.720404,SOLUSDT
1600646400000,2.8628,3.0397,2.4689,2.7672,9634412.017789,SOLUSDT
1600732800000,2.7571,3.0107,2.65,2.9082,9798314.273441,SOLUSDT
1600819200000,2.9184,3.09,2.7001,2.8548,7980465.497946,SOLUSDT
1600905600000,2.855,3.2571,2.7804,3.1433,9088676.27259,SOLUSDT
1600992000000,3.1409,3.2766,2.9003,3.1937,7516842.110046,SOLUSDT
1601078400000,3.185,3.25,3.03,3.1287,4232119.885692,SOLUSDT
1601164800000,3.1292,3.1857,2.9819,3.1578,3052809.12141,SOLUSDT
1601251200000,3.1557,3.2109,2.908,2.9599,3987560.497313,SOLUSDT
1601337600000,2.9549,3.027,2.8735,2.9505,2801168.419802,SOLUSDT
1601424000000,2.9447,2.9838,2.8228,2.8967,2099223.900761,SOLUSDT
1601510400000,2.8967,2.9889,2.65,2.8669,3893342.82485,SOLUSDT
1601596800000,2.8667,2.8873,2.42,2.6232,7275003.798862,SOLUSDT
1601683200000,2.6231,2.6708,2.5356,2.5439,1435302.238821,SOLUSDT
1601769600000,2.542,2.5898,2.42,2.5202,1911132.616223,SOLUSDT
1601856000000,2.5181,2.683,2.4561,2.6522,2349406.462249,SOLUSDT
1601942400000,2.6486,2.6604,2.13,2.174,4217794.484588,SOLUSDT
1602028800000,2.1721,2.4083,2.081,2.3005,4681013.952151,SOLUSDT
1602115200000,2.3001,2.4569,2.0123,2.3638,6159554.618655,SOLUSDT
1602201600000,2.3686,2.63,2.303,2.5314,4668501.519986,SOLUSDT
1602288000000,2.5274,2.6056,2.3873,2.3999,3208987.720961,SOLUSDT
1602374400000,2.3988,2.4607,2.3401,2.4227,2160332.631941,SOLUSDT
1602460800000,2.4228,2.7044,2.4132,2.5836,5542124.89453,SOLUSDT
1602547200000,2.5826,2.5867,2.336,2.4062,4782866.497653,SOLUSDT
1602633600000,2.4061,2.4424,2.2331,2.3107,2631151.893218,SOLUSDT
1602720000000,2.3108,2.3485,2.1932,2.2682,1711559.856295,SOLUSDT
1602806400000,2.2648,2.269,2.1071,2.1398,3372968.587202,SOLUSDT
1602892800000,2.1374,2.2462,2.1107,2.2053,1058101.061082,SOLUSDT
1602979200000,2.2031,2.2595,2.1763,2.215,1061887.097601,SOLUSDT
1603065600000,2.2137,2.2148,2.05,2.0592,1903930.178309,SOLUSDT
1603152000000,2.0552,2.108,1.8401,1.885,3745710.468754,SOLUSDT
1603238400000,1.8873,2.11,1.8415,1.8887,6268421.040971,SOLUSDT
1603324800000,1.8868,2.09,1.8481,1.9582,3222019.146192,SOLUSDT
1603411200000,1.9566,1.9902,1.85,1.959,3003774.15618,SOLUSDT
1603497600000,1.9652,1.973,1.88,1.9142,1442961.135641,SOLUSDT
1603584000000,1.9175,1.9244,1.76,1.7926,2529847.695912,SOLUSDT
1603670400000,1.7925,1.8685,1.6121,1.6799,3511995.568414,SOLUSDT
1603756800000,1.6771,1.75,1.5906,1.711,4356215.36409,SOLUSDT
1603843200000,1.7084,1.7255,1.4508,1.518,5216558.27784,SOLUSDT
1603929600000,1.5166,1.5754,1.4148,1.4327,1842933.592142,SOLUSDT
1604016000000,1.4328,1.4726,1.3163,1.4381,1968214.125436,SOLUSDT
1604102400000,1.4383,1.558,1.4266,1.5497,1279143.701258,SOLUSDT
1604188800000,1.5497,1.6463,1.5137,1.608,1513803.241013,SOLUSDT
1604275200000,1.6076,1.6432,1.4621,1.4738,1329879.298246,SOLUSDT
1604361600000,1.4729,1.484,1.4062,1.4118,1417472.23241,SOLUSDT
1604448000000,1.4123,1.4144,1.2733,1.3912,3469939.628607,SOLUSDT
1604534400000,1.3895,1.4928,1.3,1.4007,2248173.921394,SOLUSDT
1604620800000,1.403,1.9482,1.3946,1.9,6594074.177594,SOLUSDT
1604707200000,1.9069,2.4975,1.8276,2.0215,18925496.085891,SOLUSDT
1604793600000,2.0264,2.2825,1.9608,2.1558,10113462.920695,SOLUSDT
1604880000000,2.1515,2.1991,1.9456,2.0299,6301466.475163,SOLUSDT
1604966400000,2.0383,2.3257,2.008,2.2661,4643502.147985,SOLUSDT
1605052800000,2.2665,2.3,1.9673,2.0,3969960.469142,SOLUSDT
1605139200000,2.0,2.06,1.825,1.9089,2966665.838018,SOLUSDT
1605225600000,1.9089,2.0808,1.8997,2.0141,3182612.615469,SOLUSDT
1605312000000,2.0222,2.0374,1.869,1.9182,2317159.52727,SOLUSDT
1605398400000,1.9204,2.218,1.9133,2.0407,7009325.761049,SOLUSDT
1605484800000,2.039,2.37,1.9858,2.2626,7162125.476854,SOLUSDT
1605571200000,2.2665,2.33,2.125,2.1998,5142151.686803,SOLUSDT
1605657600000,2.1962,2.2173,2.0001,2.1153,4318166.297843,SOLUSDT
1605744000000,2.1122,2.1848,2.0136,2.085,2921103.665305,SOLUSDT
1605830400000,2.0841,2.2387,2.0521,2.1033,3421570.60394,SOLUSDT
1605916800000,2.0999,2.51,2.0351,2.3822,6792951.294501,SOLUSDT
1606003200000,2.3825,2.4201,2.04,2.1514,5384096.526709,SOLUSDT
1606089600000,2.161,2.3635,2.112,2.2786,4728024.575351,SOLUSDT
1606176000000,2.2786,2.4731,2.1338,2.2823,8099789.005977,SOLUSDT
1606262400000,2.2795,2.49,2.1703,2.2661,8395020.403142,SOLUSDT
1606348800000,2.2653,2.3101,1.7212,1.9111,13120752.286015,SOLUSDT
1606435200000,1.9117,2.04,1.7694,1.861,3400282.056161,SOLUSDT
1606521600000,1.8644,1.94,1.8016,1.8868,2587763.391607,SOLUSDT
1606608000000,1.8858,1.947,1.85,1.9153,1640192.465796,SOLUSDT
1606694400000,1.9184,2.0182,1.9034,1.9665,2153816.628444,SOLUSDT
1606780800000,1.9641,2.1404,1.9168,1.9738,4264962.987415,SOLUSDT
1606867200000,1.9702,2.2098,1.9333,2.1209,4622524.291342,SOLUSDT
1606953600000,2.119,2.2279,2.074,2.0967,6879026.850462,SOLUSDT
1607040000000,2.0967,2.1123,1.836,1.8535,2831580.005419,SOLUSDT
1607126400000,1.8507,1.983,1.82,1.9795,2064360.949696,SOLUSDT
1607212800000,1.9795,1.9907,1.7956,1.8505,2103758.729584,SOLUSDT
1607299200000,1.8515,1.899,1.8088,1.8272,1782235.426144,SOLUSDT
1607385600000,1.8301,1.8301,1.6211,1.6631,3952989.975303,SOLUSDT
1607472000000,1.66,1.6777,1.5,1.6592,3356724.798495,SOLUSDT
1607558400000,1.6599,1.6664,1.5395,1.5683,1690563.374839,SOLUSDT
1607644800000,1.5739,1.5774,1.4328,1.4389,2118546.038527,SOLUSDT
1607731200000,1.4368,1.5382,1.4366,1.4912,2138974.439021,SOLUSDT
1607817600000,1.4909,1.7,1.4578,1.5701,2750609.24284,SOLUSDT
1607904000000,1.5651,1.6253,1.5224,1.5946,2364778.817184,SOLUSDT
1607990400000,1.594,1.8039,1.5875,1.7586,6137279.761818,SOLUSDT
1608076800000,1.7577,1.7919,1.6025,1.7829,5244157.926672,SOLUSDT
1608163200000,1.78,1.8064,1.6382,1.68,4361515.596146,SOLUSDT
1608249600000,1.6769,1.7077,1.6307,1.7014,1881531.610429,SOLUSDT
1608336000000,1.6987,1.7677,1.6595,1.6707,2284718.058379,SOLUSDT
1608422400000,1.6706,1.6889,1.521,1.5635,2205354.887547,SOLUSDT
1608508800000,1.5605,1.62,1.49,1.5331,1962929.509565,SOLUSDT
1608595200000,1.5354,1.5799,1.47,1.49,3101990.178312,SOLUSDT
1608681600000,1.49,1.5126,1.0301,1.198,5671452.635849,SOLUSDT
1608768000000,1.1987,1.3888,1.1652,1.3612,2284843.158139,SOLUSDT
1608854400000,1.3641,1.4599,1.3417,1.4464,1960791.34808,SOLUSDT
1608940800000,1.4488,1.4497,1.3118,1.3258,1249352.525031,SOLUSDT
1609027200000,1.324,1.417,1.2616,1.3037,2890460.602484,SOLUSDT
1609113600000,1.3041,1.5223,1.2867,1.5172,3054831.73762,SOLUSDT
1609200000000,1.5187,1.735,1.4388,1.6704,7729613.894394,SOLUSDT
1609286400000,1.6734,1.6903,1.5235,1.535,3448579.364743,SOLUSDT
1609372800000,1.5337,1.5523,1.42,1.5073,3244558.10504,SOLUSDT
1609459200000,1.5088,1.86,1.499,1.8421,7454786.751421,SOLUSDT
1609545600000,1.8421,2.0,1.7116,1.7999,9557980.687576,SOLUSDT
1609632000000,1.7998,2.38,1.7973,2.1779,17482673.121984,SOLUSDT
1609718400000,2.1789,2.4989,1.86,2.4909,17263517.831706,SOLUSDT
1609804800000,2.4911,2.5093,2.0621,2.1636,15133557.770003,SOLUSDT
1609891200000,2.1636,2.189,1.9017,1.9414,17221696.084861,SOLUSDT
1609977600000,1.9404,2.65,1.9214,2.3635,70874327.568453,SOLUSDT
1610064000000,2.3655,3.8,2.175,3.2214,88937219.791137,SOLUSDT
1610150400000,3.212,3.6998,2.93,3.3829,32398842.926319,SOLUSDT
1610236800000,3.3734,3.7517,3.1556,3.449,19820052.059074,SOLUSDT
1610323200000,3.4455,3.5282,2.5795,3.1016,26060971.369733,SOLUSDT
1610409600000,3.1016,3.88,3.058,3.6354,24684774.366721,SOLUSDT
1610496000000,3.6354,3.637,3.2633,3.5242,17689395.168177,SOLUSDT
1610582400000,3.5243,3.5955,3.1814,3.2921,21634400.518985,SOLUSDT
1610668800000,3.2921,3.4489,2.9618,3.2475,15747506.379938,SOLUSDT
1610755200000,3.2479,3.7081,3.2463,3.4247,29411668.953917,SOLUSDT
1610841600000,3.4251,3.9876,3.3,3.8268,31265663.121215,SOLUSDT
1610928000000,3.8243,4.17,3.6167,3.7868,24245044.142963,SOLUSDT
1611014400000,3.7873,4.0498,3.6,3.6287,18206626.785967,SOLUSDT
1611100800000,3.6288,3.7413,3.34,3.7166,17069848.358915,SOLUSDT
1611187200000,3.7199,3.7411,2.9717,2.9899,14701372.413305,SOLUSDT
1611273600000,2.9893,3.4992,2.5295,3.3352,20052814.354677,SOLUSDT
1611360000000,3.3302,3.6,3.3056,3.5079,7924853.012163,SOLUSDT
1611446400000,3.5018,3.79,3.4781,3.6278,8934610.122345,SOLUSDT
1611532800000,3.6287,3.9928,3.4398,3.7038,24997969.213301,SOLUSDT
1611619200000,3.7036,4.097,3.6478,4.041,25778078.437092,SOLUSDT
1611705600000,4.0418,4.0422,3.5114,3.675,9309018.959412,SOLUSDT
1611792000000,3.664,3.96,3.6,3.81,7853439.524328,SOLUSDT
1611878400000,3.8092,3.912,3.6,3.8293,11255370.836075,SOLUSDT
1611964800000,3.8301,4.3179,3.7667,4.228,15975662.223064,SOLUSDT
1612051200000,4.228,4.805,4.154,4.2525,24123927.24661,SOLUSDT
1612137600000,4.2568,4.617,4.1075,4.6148,9013963.451821,SOLUSDT
1612224000000,4.6148,5.4026,4.4632,5.2331,26689709.64986,SOLUSDT
1612310400000,5.243,5.783,5.0513,5.7311,21574159.897548,SOLUSDT
1612396800000,5.7339,6.5426,5.5676,6.4085,33394633.201873,SOLUSDT
1612483200000,6.4181,7.1438,6.4086,6.7005,28683157.531563,SOLUSDT
1612569600000,6.7001,6.8181,5.7,6.1225,30867026.916009,SOLUSDT
1612656000000,6.1219,6.8807,5.75,6.6976,32805036.405193,SOLUSDT
1612742400000,6.6931,8.078,6.4554,7.855,49942119.465461,SOLUSDT
1612828800000,7.8651,8.4945,7.55,7.8005,38293809.125972,SOLUSDT
1612915200000,7.8005,9.09,7.26,9.09,36539932.533117,SOLUSDT
1613001600000,9.0897,9.7425,8.72,9.2004,52587971.716616,SOLUSDT
1613088000000,9.2058,9.93,9.0353,9.2,27168226.830558,SOLUSDT
1613174400000,9.2007,9.5117,8.658,8.7441,31507609.162436,SOLUSDT
1613260800000,8.7448,9.23,8.5293,8.7158,25413161.64747,SOLUSDT
1613347200000,8.7234,9.38,7.7,8.8516,29417065.029097,SOLUSDT
1613433600000,8.866,9.0,7.9601,8.3002,19153014.48074,SOLUSDT
1613520000000,8.3035,8.45,7.5182,8.2357,26819100.252406,SOLUSDT
1613606400000,8.2412,9.32,8.23,8.9771,21998195.017925,SOLUSDT
1613692800000,8.988,11.85,8.5257,11.4912,72459294.279835,SOLUSDT
1613779200000,11.4845,11.8327,9.754,9.9869,50507984.938603,SOLUSDT
1613865600000,9.9849,11.6707,9.8101,11.0753,39855306.180938,SOLUSDT
1613952000000,11.0738,14.8,9.1,14.4191,169938699.228894,SOLUSDT
1614038400000,14.4176,15.8888,11.47,15.2244,343036326.062575,SOLUSDT
1614124800000,15.2389,18.2052,14.7917,17.1691,177956628.838101,SOLUSDT
1614211200000,17.1745,17.69,13.6579,13.8442,151275933.818703,SOLUSDT
1614297600000,13.8565,15.5083,13.1,13.5962,113366684.183196,SOLUSDT
1614384000000,13.5864,14.8359,13.01,13.1916,86421910.083089,SOLUSDT
1614470400000,13.1853,13.7739,11.417,13.0887,90254864.658408,SOLUSDT
1614556800000,13.08,15.5469,13.0102,14.9855,80299278.758967,SOLUSDT
1614643200000,14.9989,15.25,13.3544,13.9438,58918570.783889,SOLUSDT
1614729600000,13.9546,14.738,13.7018,14.0742,46641795.220439,SOLUSDT
1614816000000,14.0936,14.2737,12.736,13.0508,37143577.894612,SOLUSDT
1614902400000,13.0649,13.0992,12.1251,12.5382,25992581.667972,SOLUSDT
1614988800000,12.5507,13.31,11.9,13.0421,38310955.352192,SOLUSDT
1615075200000,13.0443,14.014,12.7049,13.8174,40433938.28287,SOLUSDT
1615161600000,13.8174,13.906,12.996,13.6028,28420084.283378,SOLUSDT
1615248000000,13.608,14.9921,13.1985,14.839,36980232.038198,SOLUSDT
1615334400000,14.85,15.2118,14.0525,14.2048,28288700.219665,SOLUSDT
1615420800000,14.2011,16.3222,13.67,16.031,61653754.148963,SOLUSDT
1615507200000,16.0519,16.5,14.0803,14.5597,56522592.893258,SOLUSDT
1615593600000,14.5532,15.4072,13.8439,15.3033,38570674.500294,SOLUSDT
1615680000000,15.2902,15.376,14.3399,14.4605,25743993.252414,SOLUSDT
1615766400000,14.461,14.8214,13.6179,14.1577,28644014.169331,SOLUSDT
1615852800000,14.1586,14.2933,13.1389,13.6392,34213686.415383,SOLUSDT
1615939200000,13.6379,14.2685,13.0326,14.2018,23249828.712251,SOLUSDT
1616025600000,14.1987,14.75,13.957,14.204,22525364.901113,SOLUSDT
1616112000000,14.2153,14.4883,13.8554,14.1552,20715848.138351,SOLUSDT
1616198400000,14.1588,14.9793,14.09,14.1894,20257722.910337,SOLUSDT
1616284800000,14.1788,14.3636,13.638,14.3372,16710937.908478,SOLUSDT
1616371200000,14.3372,16.59,14.1697,14.7964,80202279.764827,SOLUSDT
1616457600000,14.7962,15.227,14.0146,14.1552,29200863.470128,SOLUSDT
1616544000000,14.1433,15.3719,13.5842,13.5973,33720016.229751,SOLUSDT
1616630400000,13.5844,13.7329,12.47,12.9787,30105541.655817,SOLUSDT
1616716800000,12.9789,14.7921,12.3043,14.7664,40946344.199711,SOLUSDT
1616803200000,14.7751,16.8,14.7173,16.4589,63898875.327585,SOLUSDT
1616889600000,16.4516,19.38,16.3049,18.0645,131121238.871813,SOLUSDT
1616976000000,18.0645,19.0,17.6439,18.9504,56347906.972913,SOLUSDT
1617062400000,18.9504,20.87,18.9105,19.0685,75587274.760449,SOLUSDT
1617148800000,19.0645,19.8154,18.0,19.3861,53121280.865585,SOLUSDT
1617235200000,19.3818,20.3583,18.7433,19.0443,43548214.197199,SOLUSDT
1617321600000,19.0443,19.8003,18.345,19.7501,33917396.911248,SOLUSDT
1617408000000,19.7513,23.8476,19.7228,22.5,137391230.217785,SOLUSDT
1617494400000,22.4672,25.5309,21.9867,23.7755,126161802.440904,SOLUSDT
1617580800000,23.7755,24.78,22.7664,22.9717,66850404.146919,SOLUSDT
1617667200000,22.9876,25.3,21.7554,25.0548,78333293.278892,SOLUSDT
1617753600000,25.0548,27.5203,22.9078,26.5385,201814363.689801,SOLUSDT
1617840000000,26.537,27.9951,25.6431,26.9384,112559503.065008,SOLUSDT
1617926400000,26.9261,29.0,26.7097,27.6172,85351831.609869,SOLUSDT
1618012800000,27.6194,28.2948,25.9017,26.8021,73911290.607029,SOLUSDT
1618099200000,26.7993,28.649,25.5131,27.8517,67836753.328399,SOLUSDT
1618185600000,27.8598,29.9295,26.8049,28.5424,80542411.86851,SOLUSDT
1618272000000,28.5266,28.8162,26.2616,27.4507,62367159.936301,SOLUSDT
1618358400000,27.4571,27.5613,24.7,26.4067,94840132.118805,SOLUSDT
1618444800000,26.4182,28.2,25.4479,27.7816,57745447.741172,SOLUSDT
1618531200000,27.7946,28.2571,24.8547,25.2996,70603854.3893,SOLUSDT
1618617600000,25.2926,26.7914,24.8181,24.85,63171961.762013,SOLUSDT
1618704000000,24.8517,32.99,21.1,32.3358,322873223.287968,SOLUSDT
1618790400000,32.3324,36.095,29.8066,31.4711,395020951.613176,SOLUSDT
1618876800000,31.5303,32.8,28.81,31.7028,216033040.836129,SOLUSDT
1618963200000,31.6939,35.1801,30.1101,32.5534,215427917.004327,SOLUSDT
1619049600000,32.5965,41.1587,31.4586,38.9,522706696.08916,SOLUSDT
1619136000000,38.8718,41.74,31.4936,37.3893,523364025.242309,SOLUSDT
1619222400000,37.3018,43.6397,34.5861,40.8401,378538393.899074,SOLUSDT
1619308800000,40.8525,48.644,40.572,47.405,530145484.409496,SOLUSDT
1619395200000,47.395,48.499,43.267,43.878,510656400.888738,SOLUSDT
1619481600000,43.884,46.606,42.5,43.147,315533192.401205,SOLUSDT
1619568000000,43.147,46.962,40.516,44.833,347808465.69507,SOLUSDT
1619654400000,44.831,46.233,40.906,42.484,251627153.968543,SOLUSDT
1619740800000,42.452,44.313,41.21,42.786,141789174.448049,SOLUSDT
1619827200000,42.786,49.88,42.001,49.67,267045680.136971,SOLUSDT
1619913600000,49.646,49.99,45.904,46.897,179774455.900234,SOLUSDT
1620000000000,46.926,49.0,44.774,45.912,174276397.094595,SOLUSDT
1620086400000,45.935,47.81,42.26,42.636,188277042.525307,SOLUSDT
1620172800000,42.636,46.0,42.305,44.98,123635464.329988,SOLUSDT
1620259200000,44.965,44.98,42.55,43.496,102163369.963182,SOLUSDT
1620345600000,43.496,46.243,41.42,43.182,141988293.018936,SOLUSDT
1620432000000,43.154,46.65,42.275,45.612,112805791.971977,SOLUSDT
1620518400000,45.632,47.15,42.6,44.33,138870748.080674,SOLUSDT
1620604800000,44.33,45.89,39.0,42.854,124756005.351221,SOLUSDT
1620691200000,42.868,45.18,39.7,44.538,115628588.75262,SOLUSDT
1620777600000,44.579,49.243,42.18,43.709,348904390.326094,SOLUSDT
1620864000000,43.394,45.501,37.43,41.049,299309995.222707,SOLUSDT
1620950400000,41.051,44.897,39.901,42.7,144598209.93172,SOLUSDT
1621036800000,42.697,45.5,39.305,43.486,140531821.079396,SOLUSDT
1621123200000,43.462,52.6,41.602,46.85,619838806.0919969,SOLUSDT
1621209600000,46.85,51.985,43.01,46.708,670057766.317604,SOLUSDT
1621296000000,46.747,58.38,46.051,55.977,665410806.089472,SOLUSDT
1621382400000,55.969,57.691,26.5,34.988,985527942.9354271,SOLUSDT
1621468800000,34.987,53.0,32.0,44.42,772138094.4802061,SOLUSDT
1621555200000,44.367,47.7,33.673,38.925,555354956.609492,SOLUSDT
1621641600000,38.925,40.0,31.134,31.222,359703861.220408,SOLUSDT
1621728000000,31.222,32.4,19.117,24.536,632115869.638851,SOLUSDT
1621814400000,24.53,32.19,24.496,31.416,443929987.514046,SOLUSDT
1621900800000,31.42,33.195,25.915,29.973,298415170.731741,SOLUSDT
1621987200000,29.985,37.25,28.858,35.43,358243359.566401,SOLUSDT
1622073600000,35.427,35.594,30.976,33.747,191965509.913526,SOLUSDT
1622160000000,33.761,34.551,28.0,28.989,194317729.830184,SOLUSDT
1622246400000,28.993,30.066,25.7,27.388,109362582.78609,SOLUSDT
1622332800000,27.407,29.781,25.586,28.588,111975244.538995,SOLUSDT
1622419200000,28.573,33.014,27.489,32.75,160794249.932761,SOLUSDT
1622505600000,32.759,33.285,29.852,30.938,127601407.34258,SOLUSDT
1622592000000,30.931,35.129,30.402,33.994,150880106.234414,SOLUSDT
1622678400000,33.994,41.523,33.736,39.602,299415873.032833,SOLUSDT
1622764800000,39.599,39.737,34.187,37.338,328450531.481096,SOLUSDT
1622851200000,37.356,42.787,36.982,39.633,349869352.640525,SOLUSDT
1622937600000,39.663,43.4,38.912,42.205,254022477.410977,SOLUSDT
1623024000000,42.2,44.2,37.8,38.235,337872362.546919,SOLUSDT
1623110400000,38.2,42.596,33.6,41.245,635390288.373884,SOLUSDT
1623196800000,41.245,44.0,39.291,42.032,454086698.189658,SOLUSDT
1623283200000,42.032,43.097,39.459,41.105,213330357.219946,SOLUSDT
1623369600000,41.091,41.376,35.074,36.157,182293620.081256,SOLUSDT
1623456000000,36.131,37.64,34.1,36.476,187288052.406729,SOLUSDT
1623542400000,36.492,39.442,34.72,38.706,150202838.217655,SOLUSDT
1623628800000,38.713,40.561,36.627,39.694,177057758.588132,SOLUSDT
1623715200000,39.7,41.741,39.154,39.536,150827423.618637,SOLUSDT
1623801600000,39.513,41.75,37.455,39.728,199446618.363721,SOLUSDT
1623888000000,39.73,41.264,38.211,39.265,130590317.812374,SOLUSDT
1623974400000,39.259,39.502,34.898,36.82,139854390.717253,SOLUSDT
1624060800000,36.802,37.318,34.901,35.19,79787571.60204,SOLUSDT
1624147200000,35.195,35.949,31.3,35.257,133260490.894256,SOLUSDT
1624233600000,35.248,35.499,25.925,26.59,246501068.916909,SOLUSDT
1624320000000,26.597,28.813,20.187,26.958,393752740.686368,SOLUSDT
1624406400000,26.957,32.9,25.626,30.837,360070228.235708,SOLUSDT
1624492800000,30.835,33.0,28.481,31.141,221085666.761107,SOLUSDT
1624579200000,31.144,32.989,27.949,28.641,219888857.856975,SOLUSDT
1624665600000,28.619,30.181,26.659,29.698,183566327.297619,SOLUSDT
1624752000000,29.691,31.95,29.186,31.897,178035416.403871,SOLUSDT
1624838400000,31.883,34.34,30.961,33.001,162522646.594988,SOLUSDT
1624924800000,33.018,35.837,32.665,33.97,154213056.693286,SOLUSDT
1625011200000,33.974,36.0,31.555,35.51,178975642.021054,SOLUSDT
1625097600000,35.51,35.567,32.17,33.271,151028766.442459,SOLUSDT
1625184000000,33.27,34.217,31.367,34.0,140908038.302153,SOLUSDT
1625270400000,34.001,35.406,33.217,34.498,105690439.312064,SOLUSDT
1625356800000,34.497,35.531,33.533,34.28,103428667.559317,SOLUSDT
1625443200000,34.278,34.49,32.37,32.908,100655425.27353,SOLUSDT
1625529600000,32.908,35.041,32.883,34.226,111418811.563157,SOLUSDT
1625616000000,34.221,38.1,33.82,36.673,167269030.357017,SOLUSDT
1625702400000,36.667,36.934,32.654,33.142,156944971.450182,SOLUSDT
1625788800000,33.134,34.46,31.976,33.315,93430690.975875,SOLUSDT
1625875200000,33.315,34.215,31.025,31.693,92460631.92128,SOLUSDT
1625961600000,31.716,32.568,31.3,32.182,62238927.039282,SOLUSDT
1626048000000,32.173,32.696,30.011,30.77,70408687.928317,SOLUSDT
1626134400000,30.77,31.096,28.81,29.136,54860385.065094,SOLUSDT
1626220800000,29.154,31.5,27.363,31.365,101600599.92145,SOLUSDT
1626307200000,31.365,31.485,27.975,28.545,107745442.668065,SOLUSDT
1626393600000,28.562,29.478,26.196,26.271,81405823.760962,SOLUSDT
1626480000000,26.269,27.836,25.979,26.802,56460667.131039,SOLUSDT
1626566400000,26.789,27.756,26.233,26.673,46674422.658561,SOLUSDT
1626652800000,26.679,26.71,23.975,24.509,78158738.802734,SOLUSDT
1626739200000,24.524,24.982,22.1,23.474,82758691.731088,SOLUSDT
1626825600000,23.484,27.461,22.8,26.7,116862935.668493,SOLUSDT
1626912000000,26.706,28.17,25.91,27.699,71691184.161645,SOLUSDT
1626998400000,27.7,28.713,26.385,28.516,83834585.176884,SOLUSDT
1627084800000,28.53,29.548,28.013,28.616,77044282.903373,SOLUSDT
1627171200000,28.626,28.898,26.5,28.248,65090395.546989,SOLUSDT
1627257600000,28.247,31.115,27.83,28.184,185071260.843483,SOLUSDT
1627344000000,28.183,28.95,26.893,28.103,83973834.089948,SOLUSDT
1627430400000,28.119,28.76,27.354,27.875,65388598.78105,SOLUSDT
1627516800000,27.891,31.888,27.319,31.235,110419263.54677,SOLUSDT
1627603200000,31.238,33.084,29.91,32.354,156365971.267959,SOLUSDT
1627689600000,32.354,37.004,31.653,36.744,146906971.502862,SOLUSDT
1627776000000,36.742,36.822,33.165,34.165,123483357.252692,SOLUSDT
