order_id,symbol,side,timestamp_entry,timestamp_exit,entry_price,exit_price,qty,fee_usd,pnl_usd,source
crp_sol_1772628811,SOL,BUY,2026-03-04T12:53:31Z,2026-03-04T17:20:44Z,89.12,91.91,0.33662478,0.030939,0.908244,sim_orders
crp_eth_1772628811,ETH,BUY,2026-03-04T12:53:31Z,2026-03-04T17:20:44Z,2049.89,2144.26,0.01463493,0.031381,1.349717,sim_orders
crp_uni_1772628811,UNI,BUY,2026-03-04T12:53:31Z,2026-03-04T17:20:44Z,3.94,4.01,7.6142132,0.030533,0.502462,sim_orders
crp_fil_1772628811,FIL,BUY,2026-03-04T12:53:31Z,2026-03-04T17:20:44Z,1.009,1.02,29.73240833,0.030327,0.296729,sim_orders
crp_dot_1772628811,DOT,BUY,2026-03-04T12:53:31Z,2026-03-04T17:20:44Z,1.52,1.55,19.73684211,0.030592,0.561513,sim_orders
crp_sui_1772628811,SUI,BUY,2026-03-04T12:53:31Z,2026-03-04T17:20:44Z,0.92935,0.970347,32.28062624,0.031323,1.292086,sim_orders
crp_btc_1772628811,BTC,BUY,2026-03-04T12:53:31Z,2026-03-04T17:20:44Z,71113.0,73424.0,0.00042186,0.030975,0.943943,sim_orders
crp_op_1772644844,OP,BUY,2026-03-04T17:20:44Z,2026-03-05T06:35:53Z,0.129401,0.129401,231.83746648,0.03,-0.03,sim_orders
crp_icp_1772644844,ICP,BUY,2026-03-04T17:20:44Z,2026-03-05T06:35:53Z,2.54,2.54,11.81102362,0.03,-0.03,sim_orders
crp_btc_1772644844,BTC,BUY,2026-03-04T17:20:44Z,2026-03-05T06:35:53Z,73424.0,73424.0,0.00040859,0.03,-0.03,sim_orders
crp_bnb_1772644844,BNB,BUY,2026-03-04T17:20:44Z,2026-03-05T06:35:53Z,658.08,658.08,0.04558716,0.03,-0.03,sim_orders
crp_op_1772692553,OP,BUY,2026-03-05T06:35:53Z,2026-03-05T08:26:30Z,0.129401,0.129401,231.83746648,0.03,-0.03,sim_orders
crp_icp_1772692553,ICP,BUY,2026-03-05T06:35:53Z,2026-03-05T08:26:30Z,2.54,2.54,11.81102362,0.03,-0.03,sim_orders
crp_btc_1772692553,BTC,BUY,2026-03-05T06:35:53Z,2026-03-05T08:26:30Z,73424.0,73424.0,0.00040859,0.03,-0.03,sim_orders
crp_bnb_1772692553,BNB,BUY,2026-03-05T06:35:53Z,2026-03-05T08:26:30Z,658.08,658.08,0.04558716,0.03,-0.03,sim_orders
crp_op_1772699190,OP,BUY,2026-03-05T08:26:30Z,2026-03-05T08:33:54Z,0.129401,0.127324,231.83746648,0.029518,-0.511044,sim_orders
crp_btc_1772699190,BTC,BUY,2026-03-05T08:26:30Z,2026-03-05T08:33:54Z,73424.0,71848.0,0.00040859,0.029356,-0.673294,sim_orders
crp_bnb_1772699190,BNB,BUY,2026-03-05T08:26:30Z,2026-03-05T08:33:54Z,658.08,650.42,0.04558716,0.029651,-0.378849,sim_orders
crp_icp_1772699190,ICP,BUY,2026-03-05T08:26:30Z,2026-03-05T08:39:01Z,2.54,2.53,11.81102362,0.029882,-0.147992,sim_orders
crp_eth_1772701681,ETH,BUY,2026-03-05T09:08:01Z,2026-03-05T09:20:01Z,2119.14,2127.55,0.01415669,0.030119,0.088939,sim_orders
crp_sol_1772701681,SOL,BUY,2026-03-05T09:08:01Z,2026-03-05T09:20:01Z,90.67,91.23,0.33087019,0.030185,0.155102,sim_orders
crp_btc_1772701681,BTC,BUY,2026-03-05T09:08:01Z,2026-03-05T09:20:01Z,72386.0,72594.0,0.00041444,0.030086,0.056118,sim_orders
crp_aave_1772701681,AAVE,BUY,2026-03-05T09:08:01Z,2026-03-05T09:20:01Z,115.84,116.81,0.2589779,0.030251,0.220958,sim_orders
crp_wld_1772702041,WLD,BUY,2026-03-05T09:14:01Z,2026-03-05T09:26:02Z,0.4158,0.41553,72.15007215,0.029981,-0.049462,sim_orders
crp_eth_1772702401,ETH,BUY,2026-03-05T09:20:01Z,2026-03-05T09:32:02Z,2127.55,2129.19,0.01410073,0.030023,-0.006898,sim_orders
crp_sol_1772702401,SOL,BUY,2026-03-05T09:20:01Z,2026-03-05T09:32:02Z,91.23,91.3,0.3288392,0.030023,-0.007004,sim_orders
crp_btc_1772702401,BTC,BUY,2026-03-05T09:20:01Z,2026-03-05T09:32:02Z,72594.0,72694.0,0.00041326,0.030042,0.011284,sim_orders
crp_aave_1772702521,AAVE,BUY,2026-03-05T09:22:01Z,2026-03-05T09:34:02Z,116.9,117.03,0.2566296,0.030033,0.003329,sim_orders
crp_eth_1772703122,ETH,BUY,2026-03-05T09:32:02Z,2026-03-05T09:44:02Z,2129.19,2126.14,0.01408987,0.029957,-0.072931,sim_orders
crp_sol_1772703122,SOL,BUY,2026-03-05T09:32:02Z,2026-03-05T09:44:02Z,91.3,91.4,0.32858708,0.030033,0.002826,sim_orders
crp_btc_1772703122,BTC,BUY,2026-03-05T09:32:02Z,2026-03-05T09:44:02Z,72694.0,72528.0,0.00041269,0.029932,-0.098439,sim_orders
crp_bnb_1772703122,BNB,BUY,2026-03-05T09:32:02Z,2026-03-05T09:44:02Z,654.72,655.11,0.04582111,0.030018,-0.012148,sim_orders
crp_aave_1772703482,AAVE,BUY,2026-03-05T09:38:02Z,2026-03-05T09:50:02Z,117.02,116.84,0.25636643,0.029954,-0.0761,sim_orders
crp_sui_1772703482,SUI,BUY,2026-03-05T09:38:02Z,2026-03-05T09:50:02Z,0.956199,0.954724,31.37422231,0.029954,-0.076231,sim_orders
crp_eth_1772703842,ETH,BUY,2026-03-05T09:44:02Z,2026-03-05T09:56:02Z,2126.14,2125.94,0.01411008,0.029997,-0.032819,sim_orders
crp_sol_1772703842,SOL,BUY,2026-03-05T09:44:02Z,2026-03-05T09:56:02Z,91.4,91.24,0.32822757,0.029947,-0.082463,sim_orders
crp_btc_1772703842,BTC,BUY,2026-03-05T09:44:02Z,2026-03-05T09:56:02Z,72528.0,72555.0,0.00041363,0.030011,-0.018843,sim_orders
crp_doge_1772703962,DOGE,BUY,2026-03-05T09:46:02Z,2026-03-05T09:58:02Z,0.096155,0.096206,311.99625604,0.030016,-0.014104,sim_orders
crp_bnb_1772704442,BNB,BUY,2026-03-05T09:54:02Z,2026-03-05T10:07:01Z,655.73,656.3,0.04575054,0.030026,-0.003948,sim_orders
crp_eth_1772704562,ETH,BUY,2026-03-05T09:56:02Z,2026-03-05T10:09:01Z,2125.94,2122.97,0.0141114,0.029958,-0.071869,sim_orders
crp_sol_1772704562,SOL,BUY,2026-03-05T09:56:02Z,2026-03-05T10:09:01Z,91.24,91.17,0.32880316,0.029977,-0.052993,sim_orders
crp_btc_1772704562,BTC,BUY,2026-03-05T09:56:02Z,2026-03-05T10:09:01Z,72555.0,72578.0,0.00041348,0.03001,-0.0205,sim_orders
crp_doge_1772704682,DOGE,BUY,2026-03-05T09:58:02Z,2026-03-05T10:11:01Z,0.096206,0.096234,311.83086294,0.030009,-0.021278,sim_orders
crp_sui_1772705281,SUI,BUY,2026-03-05T10:08:01Z,2026-03-05T10:20:01Z,0.955573,0.95687,31.3947757,0.030041,0.010678,sim_orders
crp_bnb_1772705281,BNB,BUY,2026-03-05T10:08:01Z,2026-03-05T10:20:01Z,655.92,657.41,0.04573729,0.030068,0.038081,sim_orders
crp_eth_1772705341,ETH,BUY,2026-03-05T10:09:01Z,2026-03-05T10:21:01Z,2122.97,2129.32,0.01413115,0.03009,0.059643,sim_orders
crp_sol_1772705341,SOL,BUY,2026-03-05T10:09:01Z,2026-03-05T10:21:01Z,91.17,91.34,0.32905561,0.030056,0.025883,sim_orders
crp_btc_1772705341,BTC,BUY,2026-03-05T10:09:01Z,2026-03-05T10:21:01Z,72578.0,72777.0,0.00041335,0.030082,0.052175,sim_orders
crp_bnb_1772706001,BNB,BUY,2026-03-05T10:20:01Z,2026-03-05T10:32:01Z,657.41,661.46,0.04563362,0.030185,0.154631,sim_orders
crp_eth_1772706061,ETH,BUY,2026-03-05T10:21:01Z,2026-03-05T10:33:01Z,2129.32,2144.73,0.014089,0.030217,0.186894,sim_orders
crp_sol_1772706061,SOL,BUY,2026-03-05T10:21:01Z,2026-03-05T10:33:01Z,91.34,91.88,0.32844318,0.030177,0.147182,sim_orders
crp_btc_1772706061,BTC,BUY,2026-03-05T10:21:01Z,2026-03-05T10:33:01Z,72777.0,73189.0,0.00041222,0.03017,0.139665,sim_orders
crp_doge_1772706481,DOGE,BUY,2026-03-05T10:28:01Z,2026-03-05T10:36:01Z,0.09624,0.097346,311.72069825,0.030345,0.314418,sim_orders
crp_sui_1772706541,SUI,BUY,2026-03-05T10:29:01Z,2026-03-05T10:36:01Z,0.95587,0.96657,31.38502098,0.030336,0.305484,sim_orders
crp_btc_1772706781,BTC,BUY,2026-03-05T10:33:01Z,2026-03-05T10:45:01Z,73189.0,73280.0,0.0004099,0.030037,0.007264,sim_orders
crp_eth_1772706781,ETH,BUY,2026-03-05T10:33:01Z,2026-03-05T10:45:01Z,2144.73,2150.57,0.01398777,0.030082,0.051607,sim_orders
crp_sol_1772706781,SOL,BUY,2026-03-05T10:33:01Z,2026-03-05T10:45:01Z,91.88,92.43,0.32651284,0.03018,0.149402,sim_orders
crp_xrp_1772706901,XRP,BUY,2026-03-05T10:35:01Z,2026-03-05T10:47:01Z,1.44,1.44,20.83333333,0.03,-0.03,sim_orders
crp_aave_1772707501,AAVE,BUY,2026-03-05T10:45:01Z,2026-03-05T10:57:01Z,118.33,118.55,0.25352827,0.030056,0.02572,sim_orders
crp_sol_1772707501,SOL,BUY,2026-03-05T10:45:01Z,2026-03-05T10:57:01Z,92.43,92.57,0.32456994,0.030045,0.015395,sim_orders
crp_btc_1772707501,BTC,BUY,2026-03-05T10:45:01Z,2026-03-05T10:57:01Z,73280.0,73425.0,0.00040939,0.030059,0.029303,sim_orders
crp_eth_1772707501,ETH,BUY,2026-03-05T10:45:01Z,2026-03-05T10:57:01Z,2150.57,2157.93,0.01394979,0.030103,0.072567,sim_orders
crp_xrp_1772707861,XRP,BUY,2026-03-05T10:51:01Z,2026-03-05T11:03:01Z,1.45,1.45,20.68965517,0.03,-0.03,sim_orders
crp_bnb_1772708041,BNB,BUY,2026-03-05T10:54:01Z,2026-03-05T11:06:01Z,664.23,663.35,0.04516508,0.02996,-0.069705,sim_orders
crp_aave_1772708221,AAVE,BUY,2026-03-05T10:57:01Z,2026-03-05T11:09:02Z,118.55,118.34,0.25305778,0.029947,-0.083089,sim_orders
crp_eth_1772708221,ETH,BUY,2026-03-05T10:57:01Z,2026-03-05T11:09:02Z,2157.93,2150.13,0.01390221,0.029892,-0.138329,sim_orders
crp_sol_1772708221,SOL,BUY,2026-03-05T10:57:01Z,2026-03-05T11:09:02Z,92.57,92.51,0.32407908,0.029981,-0.049426,sim_orders
crp_btc_1772708341,BTC,BUY,2026-03-05T10:59:01Z,2026-03-05T11:11:02Z,73519.0,73145.0,0.00040806,0.029848,-0.182462,sim_orders
crp_op_1772708822,OP,BUY,2026-03-05T11:07:02Z,2026-03-05T11:19:02Z,0.130069,0.129466,230.64681054,0.029861,-0.168941,sim_orders
crp_aave_1772735521,AAVE,BUY,2026-03-05T18:32:01Z,2026-03-05T18:44:01Z,116.25,117.49,0.25806452,0.03032,0.28968,sim_orders
crp_aave_1772736241,AAVE,BUY,2026-03-05T18:44:01Z,2026-03-05T18:56:01Z,117.49,117.94,0.25534088,0.030115,0.084788,sim_orders
crp_sui_1772737321,SUI,BUY,2026-03-05T19:02:01Z,2026-03-05T19:14:01Z,0.94745,0.954641,31.66394005,0.030228,0.197467,sim_orders
crp_aave_1772737441,AAVE,BUY,2026-03-05T19:04:01Z,2026-03-05T19:16:01Z,117.89,118.38,0.25447451,0.030125,0.094568,sim_orders
crp_sui_1772738041,SUI,BUY,2026-03-05T19:14:01Z,2026-03-05T19:26:01Z,0.954641,0.963829,31.42542589,0.030289,0.258448,sim_orders
crp_aave_1772738161,AAVE,BUY,2026-03-05T19:16:01Z,2026-03-05T19:28:01Z,118.38,119.08,0.25342119,0.030177,0.147218,sim_orders
crp_aave_1772738881,AAVE,BUY,2026-03-05T19:28:01Z,2026-03-05T19:40:01Z,119.08,118.57,0.25193147,0.029872,-0.158357,sim_orders
crp_aave_1772739961,AAVE,BUY,2026-03-05T19:46:01Z,2026-03-05T19:58:01Z,118.74,118.71,0.25265285,0.029992,-0.037572,sim_orders
crp_sui_1772741761,SUI,BUY,2026-03-05T20:16:01Z,2026-03-05T20:28:01Z,0.958769,0.962526,31.29012306,0.030118,0.087439,sim_orders
crp_aave_1772741881,AAVE,BUY,2026-03-05T20:18:01Z,2026-03-05T20:30:01Z,118.85,119.16,0.25241902,0.030078,0.048172,sim_orders
crp_op_1772742121,OP,BUY,2026-03-05T20:22:01Z,2026-03-05T20:34:01Z,0.126427,0.126989,237.29108497,0.030133,0.103225,sim_orders
crp_link_1772742361,LINK,BUY,2026-03-05T20:26:01Z,2026-03-05T20:38:01Z,9.25,9.27,3.24324324,0.030065,0.0348,sim_orders
crp_btc_1772742481,BTC,BUY,2026-03-05T20:28:01Z,2026-03-05T20:40:01Z,71320.0,71338.0,0.00042064,0.030008,-0.022436,sim_orders
crp_aave_1772742601,AAVE,BUY,2026-03-05T20:30:01Z,2026-03-05T20:42:02Z,119.16,119.28,0.25176234,0.03003,0.000181,sim_orders
crp_sui_1772742721,SUI,BUY,2026-03-05T20:32:01Z,2026-03-05T20:44:02Z,0.96265,0.961639,31.16397445,0.029968,-0.061475,sim_orders
crp_op_1772742841,OP,BUY,2026-03-05T20:34:01Z,2026-03-05T20:46:02Z,0.126989,0.126874,236.24093425,0.029973,-0.057141,sim_orders
crp_arb_1772742961,ARB,BUY,2026-03-05T20:36:01Z,2026-03-05T20:48:02Z,0.104162,0.103927,288.01290298,0.029932,-0.097615,sim_orders
crp_btc_1772743201,BTC,BUY,2026-03-05T20:40:01Z,2026-03-05T20:52:01Z,71338.0,71177.0,0.00042053,0.029932,-0.097637,sim_orders
crp_link_1772743201,LINK,BUY,2026-03-05T20:40:01Z,2026-03-05T20:52:01Z,9.27,9.25,3.23624595,0.029935,-0.09466,sim_orders
crp_aave_1772743322,AAVE,BUY,2026-03-05T20:42:02Z,2026-03-05T20:54:01Z,119.28,118.56,0.25150905,0.029819,-0.210906,sim_orders
crp_op_1772743562,OP,BUY,2026-03-05T20:46:02Z,2026-03-05T20:59:01Z,0.126874,0.126634,236.45506566,0.029943,-0.086692,sim_orders
crp_aave_1772746381,AAVE,BUY,2026-03-05T21:33:01Z,2026-03-05T21:44:01Z,119.24,118.55,0.25159343,0.029826,-0.203425,sim_orders
crp_btc_1772746381,BTC,BUY,2026-03-05T21:33:01Z,2026-03-05T21:45:01Z,71520.0,71178.0,0.00041946,0.029856,-0.173311,sim_orders
crp_near_1772760242,NEAR,BUY,2026-03-06T01:24:02Z,2026-03-06T01:32:01Z,1.27,1.26,23.62204724,0.029764,-0.265984,sim_orders
crp_near_1772760721,NEAR,BUY,2026-03-06T01:32:01Z,2026-03-06T01:40:01Z,1.26,1.28,23.80952381,0.030476,0.445714,sim_orders
crp_near_1772761201,NEAR,BUY,2026-03-06T01:40:01Z,2026-03-06T01:52:01Z,1.28,1.29,23.4375,0.030234,0.204141,sim_orders
crp_near_1772761921,NEAR,BUY,2026-03-06T01:52:01Z,2026-03-06T02:04:01Z,1.29,1.29,23.25581395,0.03,-0.03,sim_orders
crp_op_1772761921,OP,BUY,2026-03-06T01:52:01Z,2026-03-06T02:04:01Z,0.126572,0.126666,237.01924596,0.030022,-0.007742,sim_orders
crp_aave_1772761921,AAVE,BUY,2026-03-06T01:52:01Z,2026-03-06T02:04:01Z,117.95,117.97,0.25434506,0.030005,-0.024918,sim_orders
crp_sui_1772762041,SUI,BUY,2026-03-06T01:54:01Z,2026-03-06T02:06:01Z,0.95981,0.957614,31.25618612,0.029931,-0.09857,sim_orders
crp_link_1772762041,LINK,BUY,2026-03-06T01:54:01Z,2026-03-06T02:06:01Z,9.28,9.27,3.23275862,0.029968,-0.062296,sim_orders
crp_near_1772762641,NEAR,BUY,2026-03-06T02:04:01Z,2026-03-06T02:16:01Z,1.29,1.29,23.25581395,0.03,-0.03,sim_orders
crp_op_1772762641,OP,BUY,2026-03-06T02:04:01Z,2026-03-06T02:16:01Z,0.126666,0.126947,236.84335181,0.030067,0.036486,sim_orders
crp_near_1772763361,NEAR,BUY,2026-03-06T02:16:01Z,2026-03-06T02:20:01Z,1.29,1.28,23.25581395,0.029767,-0.262325,sim_orders
crp_aave_1772763121,AAVE,BUY,2026-03-06T02:12:01Z,2026-03-06T02:24:01Z,118.02,118.04,0.2541942,0.030005,-0.024921,sim_orders
crp_eth_1772763241,ETH,BUY,2026-03-06T02:14:01Z,2026-03-06T02:26:01Z,2087.94,2082.88,0.01436823,0.029927,-0.10263,sim_orders
crp_op_1772763361,OP,BUY,2026-03-06T02:16:01Z,2026-03-06T02:28:01Z,0.126947,0.126818,236.3190938,0.02997,-0.060455,sim_orders
crp_sol_1772763361,SOL,BUY,2026-03-06T02:16:01Z,2026-03-06T02:28:01Z,89.11,88.55,0.33666255,0.029811,-0.218342,sim_orders
crp_btc_1772763361,BTC,BUY,2026-03-06T02:16:01Z,2026-03-06T02:28:01Z,71336.0,71301.0,0.00042055,0.029986,-0.044705,sim_orders
crp_link_1772763361,LINK,BUY,2026-03-06T02:16:01Z,2026-03-06T02:28:01Z,9.27,9.26,3.23624595,0.029968,-0.06233,sim_orders
crp_near_1772763601,NEAR,BUY,2026-03-06T02:20:01Z,2026-03-06T02:28:01Z,1.28,1.27,23.4375,0.029766,-0.264141,sim_orders
crp_near_1772789881,NEAR,BUY,2026-03-06T09:38:01Z,2026-03-06T09:50:01Z,1.26,1.26,23.80952381,0.03,-0.03,sim_orders
crp_near_1772790601,NEAR,BUY,2026-03-06T09:50:01Z,2026-03-06T10:02:01Z,1.26,1.26,23.80952381,0.03,-0.03,sim_orders
crp_near_1772791321,NEAR,BUY,2026-03-06T10:02:01Z,2026-03-06T10:14:01Z,1.26,1.26,23.80952381,0.03,-0.03,sim_orders
crp_near_1772792041,NEAR,BUY,2026-03-06T10:14:01Z,2026-03-06T10:26:01Z,1.26,1.26,23.80952381,0.03,-0.03,sim_orders
crp_near_1772792761,NEAR,BUY,2026-03-06T10:26:01Z,2026-03-06T10:38:01Z,1.26,1.26,23.80952381,0.03,-0.03,sim_orders
crp_near_1772795881,NEAR,BUY,2026-03-06T11:18:01Z,2026-03-06T11:30:01Z,1.26,1.26,23.80952381,0.03,-0.03,sim_orders
crp_near_1772797561,NEAR,BUY,2026-03-06T11:46:01Z,2026-03-06T11:48:01Z,1.26,1.25,23.80952381,0.029762,-0.267857,sim_orders
crp_near_1772797681,NEAR,BUY,2026-03-06T11:48:01Z,2026-03-06T12:00:01Z,1.25,1.25,24.0,0.03,-0.03,sim_orders
crp_near_1772798401,NEAR,BUY,2026-03-06T12:00:01Z,2026-03-06T12:12:01Z,1.25,1.25,24.0,0.03,-0.03,sim_orders
crp_near_1772812201,NEAR,BUY,2026-03-06T15:50:01Z,2026-03-06T16:02:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_near_1772813281,NEAR,BUY,2026-03-06T16:08:01Z,2026-03-06T16:20:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_near_1772814001,NEAR,BUY,2026-03-06T16:20:01Z,2026-03-06T16:32:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_near_1772817721,NEAR,BUY,2026-03-06T17:22:01Z,2026-03-06T17:34:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_near_1772818441,NEAR,BUY,2026-03-06T17:34:01Z,2026-03-06T17:42:01Z,1.23,1.22,24.3902439,0.029756,-0.273658,sim_orders
crp_near_1772818921,NEAR,BUY,2026-03-06T17:42:01Z,2026-03-06T17:54:01Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_near_1772819641,NEAR,BUY,2026-03-06T17:54:01Z,2026-03-06T18:06:01Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_near_1772820361,NEAR,BUY,2026-03-06T18:06:01Z,2026-03-06T18:18:01Z,1.22,1.23,24.59016393,0.030246,0.215656,sim_orders
crp_near_1772821081,NEAR,BUY,2026-03-06T18:18:01Z,2026-03-06T18:30:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_near_1772821801,NEAR,BUY,2026-03-06T18:30:01Z,2026-03-06T18:42:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_near_1772822521,NEAR,BUY,2026-03-06T18:42:01Z,2026-03-06T18:54:01Z,1.23,1.24,24.3902439,0.030244,0.213658,sim_orders
crp_near_1772825761,NEAR,BUY,2026-03-06T19:36:01Z,2026-03-06T19:48:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_near_1772826481,NEAR,BUY,2026-03-06T19:48:01Z,2026-03-06T20:00:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_near_1772827321,NEAR,BUY,2026-03-06T20:02:01Z,2026-03-06T20:14:01Z,1.23,1.23,24.3902439,0.03,-0.03,sim_orders
crp_doge_1772834761,DOGE,BUY,2026-03-06T22:06:01Z,2026-03-06T22:18:01Z,0.091119,0.091066,329.23978534,0.029983,-0.047433,sim_orders
crp_doge_1772835721,DOGE,BUY,2026-03-06T22:22:01Z,2026-03-06T22:34:01Z,0.091107,0.091261,329.28315058,0.030051,0.020659,sim_orders
crp_doge_1772836561,DOGE,BUY,2026-03-06T22:36:01Z,2026-03-06T22:48:01Z,0.091269,0.091504,328.69868192,0.030077,0.047167,sim_orders
crp_doge_1772840881,DOGE,BUY,2026-03-06T23:48:01Z,2026-03-07T00:00:01Z,0.091281,0.091266,328.65547047,0.029995,-0.034925,sim_orders
crp_doge_1772842321,DOGE,BUY,2026-03-07T00:12:01Z,2026-03-07T00:24:01Z,0.091383,0.091381,328.28863136,0.029999,-0.030656,sim_orders
crp_doge_1772843281,DOGE,BUY,2026-03-07T00:28:01Z,2026-03-07T00:40:01Z,0.091422,0.091457,328.14858568,0.030011,-0.018526,sim_orders
crp_doge_1772844001,DOGE,BUY,2026-03-07T00:40:01Z,2026-03-07T00:52:01Z,0.091457,0.09142,328.02300535,0.029988,-0.042125,sim_orders
crp_doge_1772845561,DOGE,BUY,2026-03-07T01:06:01Z,2026-03-07T01:18:01Z,0.091528,0.091521,327.7685517,0.029998,-0.032292,sim_orders
crp_doge_1772853361,DOGE,BUY,2026-03-07T03:16:01Z,2026-03-07T03:28:01Z,0.091682,0.091848,327.21799263,0.030054,0.024264,sim_orders
crp_eth_1772870761,ETH,BUY,2026-03-07T08:06:01Z,2026-03-07T08:18:01Z,1982.02,1984.04,0.01513607,0.030031,0.000544,sim_orders
crp_ltc_1772871361,LTC,BUY,2026-03-07T08:16:01Z,2026-03-07T08:28:01Z,53.93,54.08,0.55627665,0.030083,0.053358,sim_orders
crp_eth_1772871481,ETH,BUY,2026-03-07T08:18:01Z,2026-03-07T08:30:01Z,1984.04,1985.73,0.01512066,0.030026,-0.004472,sim_orders
crp_sol_1772871601,SOL,BUY,2026-03-07T08:20:01Z,2026-03-07T08:32:01Z,84.24,84.39,0.35612536,0.030053,0.023366,sim_orders
crp_ltc_1772872081,LTC,BUY,2026-03-07T08:28:01Z,2026-03-07T08:40:01Z,54.08,54.19,0.55473373,0.030061,0.03096,sim_orders
crp_eth_1772872201,ETH,BUY,2026-03-07T08:30:01Z,2026-03-07T08:42:01Z,1985.73,1983.46,0.01510779,0.029966,-0.064261,sim_orders
crp_sui_1772872321,SUI,BUY,2026-03-07T08:32:01Z,2026-03-07T08:44:01Z,0.905706,0.907165,33.12333141,0.030048,0.018279,sim_orders
crp_sol_1772872321,SOL,BUY,2026-03-07T08:32:01Z,2026-03-07T08:44:01Z,84.39,84.48,0.35549236,0.030032,0.001962,sim_orders
crp_ltc_1772872801,LTC,BUY,2026-03-07T08:40:01Z,2026-03-07T08:52:01Z,54.19,54.22,0.55360768,0.030017,-0.013409,sim_orders
crp_flow_1772873881,FLOW,BUY,2026-03-07T08:58:01Z,2026-03-07T09:00:02Z,0.043731,0.042979,686.00609311,0.029484,-0.545361,sim_orders
crp_sui_1772873521,SUI,BUY,2026-03-07T08:52:01Z,2026-03-07T09:04:02Z,0.90659,0.904963,33.09103343,0.029946,-0.083785,sim_orders
crp_ltc_1772873521,LTC,BUY,2026-03-07T08:52:01Z,2026-03-07T09:04:02Z,54.22,54.12,0.55330136,0.029945,-0.085275,sim_orders
crp_sol_1772873641,SOL,BUY,2026-03-07T08:54:01Z,2026-03-07T09:06:02Z,84.49,84.32,0.35507161,0.02994,-0.090302,sim_orders
crp_flow_1772874002,FLOW,BUY,2026-03-07T09:00:02Z,2026-03-07T09:08:02Z,0.042979,0.042546,698.00865112,0.029697,-0.331935,sim_orders
crp_xrp_1772882161,XRP,BUY,2026-03-07T11:16:01Z,2026-03-07T11:28:01Z,1.37,1.37,21.89781022,0.03,-0.03,sim_orders
crp_eth_1772882161,ETH,BUY,2026-03-07T11:16:01Z,2026-03-07T11:28:01Z,1990.44,1988.78,0.01507204,0.029975,-0.054995,sim_orders
crp_sol_1772883721,SOL,BUY,2026-03-07T11:42:01Z,2026-03-07T11:54:01Z,84.74,84.74,0.35402407,0.03,-0.03,sim_orders
crp_doge_1772884081,DOGE,BUY,2026-03-07T11:48:01Z,2026-03-07T12:00:01Z,0.09051,0.090594,331.45508784,0.030028,-0.002186,sim_orders
crp_eth_1772884441,ETH,BUY,2026-03-07T11:54:01Z,2026-03-07T12:06:01Z,1988.28,1989.1,0.01508842,0.030012,-0.017639,sim_orders
crp_link_1772884681,LINK,BUY,2026-03-07T11:58:01Z,2026-03-07T12:10:01Z,8.81,8.8,3.40522134,0.029966,-0.064018,sim_orders
crp_eth_1772885161,ETH,BUY,2026-03-07T12:06:01Z,2026-03-07T12:18:01Z,1989.1,1987.65,0.0150822,0.029978,-0.051847,sim_orders
crp_sui_1772885881,SUI,BUY,2026-03-07T12:18:01Z,2026-03-07T12:30:01Z,0.905581,0.905885,33.12790352,0.03001,-0.019939,sim_orders
crp_eth_1772885881,ETH,BUY,2026-03-07T12:18:01Z,2026-03-07T12:30:01Z,1987.65,1987.61,0.0150932,0.029999,-0.030603,sim_orders
crp_eth_1772887081,ETH,BUY,2026-03-07T12:38:01Z,2026-03-07T12:50:01Z,1986.36,1982.48,0.015103,0.029941,-0.088541,sim_orders
crp_sui_1772892121,SUI,BUY,2026-03-07T14:02:01Z,2026-03-07T14:10:01Z,0.902863,0.897806,33.22763254,0.029832,-0.197864,sim_orders
crp_flow_1772899561,FLOW,BUY,2026-03-07T16:06:01Z,2026-03-07T16:14:01Z,0.042801,0.042546,700.92540845,0.029822,-0.208558,sim_orders
crp_sui_1772903761,SUI,BUY,2026-03-07T17:16:01Z,2026-03-07T17:28:01Z,0.904598,0.904726,33.16390264,0.030004,-0.025759,sim_orders
crp_xrp_1772903761,XRP,BUY,2026-03-07T17:16:01Z,2026-03-07T17:28:01Z,1.36,1.36,22.05882353,0.03,-0.03,sim_orders
crp_link_1772904721,LINK,BUY,2026-03-07T17:32:01Z,2026-03-07T17:44:02Z,8.8,8.8,3.40909091,0.03,-0.03,sim_orders
crp_avax_1772904721,AVAX,BUY,2026-03-07T17:32:01Z,2026-03-07T17:44:02Z,9.0,9.01,3.33333333,0.030033,0.0033,sim_orders
crp_xrp_1772904721,XRP,BUY,2026-03-07T17:32:01Z,2026-03-07T17:44:02Z,1.36,1.36,22.05882353,0.03,-0.03,sim_orders
